Nom_fonction|Release_fonction|Prototype|Num_stc|Nom_module|Public|Reférence_spec_systéme|Reférence_spec_systéme_1|Reférence_spec_systéme_2|Reférence_spec_systéme_3|Fonction_à_supprimer|Validation|Export_part|Macro|function_description|MemSec
AC_EveRst_ACPresAcq|A|();|SCH.1|ACPRESACQ|1|PTS_DOC_6545428||||0|0|0|0|Fonction d'accroche à l'event AC_EveRst_ACPresAcq
ACPRESACQ_vidMgtDefaultTracking|A|();|FCT1.9|ACPRESACQ|0|PTS_DOC_6545428||||0|0|0|0|Le coefficient AC_SampleTiMid_SC permet de prendre en compte la période d'activation de la fonction tout en conservant Ac_cooling_max_tracker_value en kPa/s (et non pas en kPa/ AC_SampleTiMid_SC s).
ACPRESACQ_VidPressRefriDiagFunc|B|();|FCT1.7|ACPRESACQ|0|PTS_DOC_6545428||||0|0|0|0|Outre le test électrique, un test fonctionnel sur le gradient est effectué. Si le gradient dépasse la calibration  Ac_cooling_max_tracker_value, la panne  Ext_bDgoGrd_pACMes est générée.
ACPRESACQ_vidPressure_refri|B|();|FCT1.3|ACPRESACQ|0|PTS_DOC_6545428||||0|0|0|0|En cas de défaut sur la batterie, la détection de défaut est inhibée ; dans le cas d'un  défaut sur les alimentations capteurs, la détection de défaut est inhibée sur le groupe de capteurs alimenté par l'alimentation en défaut
ACQADC_DT_vidInit|A|();|FCT1.1|ACQADC_DT|0|PTS_DOC_6913284||||0|0|0|0|The outputs are initialized to zero at event reset.|
ACQADC_DT_vidOilPresAcq|A|();|FCT1.4|ACQADC_DT|0|PTS_DOC_6913284||||0|0|0|0|The raw voltage is acquired by the oil proportional pressure sensor according to the standard supply voltage of the sensor before being sent to the application software|
ACQADC_DT_vidPFuAcq_Inj|A|();|FCT1.6|ACQADC_DT|0|PTS_DOC_6913284||||0|0|0|0|The raw voltage is acquired by the rail pressure sensor if the engine is not running or at INJ event when the engine is running.|
ACQADC_DT_vidPFuAcq_Spill|A|();|FCT1.5|ACQADC_DT|0|PTS_DOC_6913284||||0|0|0|0|The raw voltage is acquired by the rail pressure sensor if the engine is not synchronized or at “spill event” when the engine is synchronized.|
ACQADC_DT_vidSpgPresAcq|A|();|FCT1.2|ACQADC_DT|0|PTS_DOC_6913284||||0|0|0|0|The raw voltage is acquired by the boost pressure sensor according to the standard supply voltage of the sensor before being sent to the application software.|
ACQADC_DT_vidTECUAcq|A|();|FCT1.7|ACQADC_DT|0|PTS_DOC_6913284||||0|0|0|0|The raw voltage is acquired by the power supply sensor according to the standard supply voltage of the sensor before being sent to the application software.|
ACQADC_DT_vidTIGBTAcq|A|();|FCT1.3|ACQADC_DT|0|PTS_DOC_6913284||||0|0|0|0|The raw voltage is acquired by the IGBT temperature sensor according to the standard supply voltage of the sensor before being sent to the application software.|
AcqAdc_EveRst_AcqAdc|A|();|SCH.1|ACQADC_DT|1|PTS_DOC_6913284||||0|0|0|0|Rest event|
ACQADC_vidAcqAdcAccP1|A|();|FCT2.6|ACQADC|0|PTS_DOC_6669203||||0|0|0|0|Acquisition de la position pédale d'accélérateur
ACQADC_vidAcqAdcAccP2|A|();|FCT2.7|ACQADC|0|PTS_DOC_6669203||||0|0|0|0|Acquisition de la tension analogique du contacteur point dur de la pédale d’accélérateur LVV
ACQADC_vidAcqAdcAirT|A|();|FCT2.5|ACQADC|0|PTS_DOC_6669203||||0|0|0|0|Acquisition de la tension du capteur de température d'air
ACQADC_vidAcqAdcAlim|A|();|FCT1.2|ACQADC|0|PTS_DOC_6669203||||0|0|0|0|acquisition de la tesion d'alimentaion des capteurs 1,2,3 et 4
ACQADC_vidAcqAdcBatt|A|();|FCT1.3|ACQADC|0|PTS_DOC_6669203||||0|0|0|0|Acquisition de la tension batterie
ACQADC_vidAcqAdcCoT|A|();|FCT2.4|ACQADC|0|PTS_DOC_6669203||||0|0|0|0|Acquisition de la tension du capteur de température d'eau
ACQADC_vidAcqAdcEngSt|A|();|FCT1.8|ACQADC|0|PTS_DOC_6669203||||0|0|0|0|Acquisition de l'information état BICD
ACQADC_vidAcqAdcPresAC|A|();|FCT2.3|ACQADC|0|PTS_DOC_6669203||||0|0|0|0|Acquisition de la tension du capteur de pression fluide réfrigérant
ACQADC_vidAcqAdcThr|A|();|FCT2.8|ACQADC|0|PTS_DOC_6669203||||0|0|0|0|Acquisition de la position papillion capteur 1 et la position papillion capteur 2
ACQADC_vidAcqSenO2Ds|A|();|FCT2.2|ACQADC|0|PTS_DOC_6669203||||0|0|0|0|Acquisition A/N de la tension  de la sonde aval
ACQADC_vidAcqSenO2Us|A|();|FCT2.1|ACQADC|0|PTS_DOC_6669203||||0|0|0|0|Acquisition A/N de la tension  de la sonde amont
ACQADC_vidAirExtPresAcq|A|();|FCT1.5|ACQADC|0|PTS_DOC_6669203||||0|0|0|0|Acquisition de la pression atmosphérique
ACQADC_vidBrkAsiAcq|A|();|FCT1.6|ACQADC|0|PTS_DOC_6669203||||0|0|0|0|Acquisition de la tension aux bornes du capteur Pression
ACQADC_vidHeatSenO2Ds|A|();|FCT1.9|ACQADC|0|PTS_DOC_6669203||||0|0|0|0|Demande d'activation du chauffage de la sonde aval
ACQADC_vidHeatSenO2Us|A|();|FCT1.10|ACQADC|0|PTS_DOC_6669203||||0|0|0|0|Demande d'activation du chauffage de la sonde amont
ACQADC_vidInit|A|();|FCT1.1|ACQADC|0|PTS_DOC_6669203||||0|0|0|0|Fonction d'initialisation des sorties
ACQADC_vidInMnfPresAcq|A|();|FCT1.4|ACQADC|0|PTS_DOC_6669203||||0|0|0|0|Acquisition de la pression de collecteur
ACQADC_vidRelBrkAsiAcq|A|();|FCT1.7|ACQADC|0|PTS_DOC_6669203||||0|0|0|0|Acquisition de la tension mesurée aux bornes du capteur de pression mastervac relative
ACQAIRT_vidAirTemperatureAcqui|E|();|FCT1.2|ACQAIRT|0|PTS_DOC_6535285||||0|0|0|0|Temperature_air_mesuree qui correspond à la conversion du  signal électrique en une température d’air en °C. Ceci se fait par le biais d’une cartographie avec points d’appui calibrables.|
ACQAIRT_vidAirTemperatureMeas|E|();|FCT1.5|ACQAIRT|0|PTS_DOC_6535285||||0|0|0|0|Si le diagnostic électrique est correct, on effectue un slew rate sur la température d’air, sinon on passe dans la gestion d’un mode défaut.|
ACQAIRT_vidElectricFailDetection|F|();|FCT1.3|ACQAIRT|0|PTS_DOC_6535285||||0|0|0|0|detection des defauts electriques.|
ACQAIRT_vidFunctionalDiagnosis|E|();|FCT1.6|ACQAIRT|0|PTS_DOC_6535285||||0|0|0|0|Le diagnostic fonctionnel est inhibé sur la demande de reconfiguration issue du GAR.|
ACQAIRT_vidGradientTest|E|();|FCT1.8|ACQAIRT|0|PTS_DOC_6535285||||0|0|0|0|Le test sur le gradient est effectué sur le signal  échantillonné. L'accroissement de la température d'air ne doit pas être supérieur à une calibration (en °C/s).|
ACQAIRT_vidGradientTestParams|D|();|FCT1.7|ACQAIRT|0|PTS_DOC_6535285||||0|0|0|0|Temperature_air_mesuree_prev doit être initialisée à la valeur deTemperature_air_mesuree.|
ACQAIRT_vidInitOutput|E|();|FCT1.1|ACQAIRT|0|PTS_DOC_6535285||||0|0|0|0|initialisation des sorties.|
ACQAIRT_vidResetAirIntakeTemp|E|();|FCT1.4|ACQAIRT|0|PTS_DOC_6535285||||0|0|0|0|Cette initialisation est réalisée à la mise sous tension du calculateur (RESET).|
ACQAIRT_vidThrMesTempAir|B|();|FCT1.9|ACQAIRT|0|PTS_DOC_6535285||||0|0|0|0|Fonction qui permet la production de la variable Température d’air mesurée après papillon au démarrage (Ext_tDsThrstrtMes).|
ACQCLUPED_vidClutchReadInput|H|();|FCT1.2|ACQCLUPED|0|PTS_DOC_6509293||||0|0|0|0|l’acquisition n’est effective qu’en présence d’un capteur  de pédale d’embrayage Tout ou Rien.|
ACQCLUPED_vidRead|F|();|FCT1.3|ACQCLUPED|0|PTS_DOC_6509293||||0|0|0|0|Lecture entrée embrayage.|
ACQCLUPED_vidResetCpsCluPedInput|H|();|FCT1.1|ACQCLUPED|0|PTS_DOC_6509293||||0|0|0|0|A la mise sous tension du calculateur, on initialise la donnée Cps_clutch_pedal_input avec Clu_bCluPedInpIni_C.|
ACQCMDDIO_vidAcqCmdCoFan|A|();|FCT2.8|ACQCMDDIO|0|PTS_DOC_6509298||||0|0|0|0|L'activation du signal de commande du GMV depend du type d'equipements GMV sur véhicule.
ACQCMDDIO_vidAcqDioBrk|A|();|FCT2.5|ACQCMDDIO|0|PTS_DOC_6509298||||0|0|0|0|Acquisition de l'information pédale de frein secondaire TOR.
ACQCMDDIO_vidAcqDioClu|A|();|FCT2.2|ACQCMDDIO|0|PTS_DOC_6509298||||0|0|0|0|Acquisition de l'information pédale embrayage TOR.
ACQCMDDIO_vidAcqDioCoFan|A|();|FCT3.1|ACQCMDDIO|0|PTS_DOC_6509298||||0|0|0|0|L'acquisition de l'information ETAT_GMV brut avant filtrage anti-rebond est realisée selon le type  d'équipements GMV sur le véhicule.
ACQCMDDIO_vidAcqDioCoFanB1|A|();|FCT3.2|ACQCMDDIO|0|PTS_DOC_6509298||||0|0|0|0|Acquisition de l'information ETAT_GMV brut avant filtrage anti-rebond (B1).
ACQCMDDIO_vidAcqDioCoFanB2|A|();|FCT3.3|ACQCMDDIO|0|PTS_DOC_6509298||||0|0|0|0|Acquisition de l'information ETAT_GMV brut avant filtrage anti-rebond (B2).
ACQCMDDIO_vidAcqDioGear|A|();|FCT2.4|ACQCMDDIO|0|PTS_DOC_6509298||||0|0|0|0|Acquisition de l'information Start Lock TOR
ACQCMDDIO_vidAcqDioKey|A|();|FCT3.4|ACQCMDDIO|0|PTS_DOC_6509298||||0|0|0|0|Acquisition de la valeur logique brute de l'entrée clef provenant du LDB (hystérésis et seuil de changement d'état).
ACQCMDDIO_vidAcqDioOil|A|();|FCT2.3|ACQCMDDIO|0|PTS_DOC_6509298||||0|0|0|0|Acquisition manocontact de pression huile
ACQCMDDIO_vidAcqDioSTT|A|();|FCT2.6|ACQCMDDIO|0|PTS_DOC_6509298||||0|0|0|0|Acquisition de l'information brute de la ligne Key/Push.
ACQCMDDIO_vidAuthStrtSTT|A|();|FCT1.7|ACQCMDDIO|0|PTS_DOC_6509298||||0|0|0|0|Etat de la commande de l'actionneur suivant que l'actionneur soit commandé  en low side (piolté à la masse: 0 = fermé, 1 = ouvert) ou en high side (0 = ouvert, 1 = fermé).
ACQCMDDIO_vidBlowBy1|A|();|FCT1.8|ACQCMDDIO|0|PTS_DOC_6509298||||0|0|0|0|State of the actuator control of the Blowby1 heater
ACQCMDDIO_vidBlowBy2|A|();|FCT1.9|ACQCMDDIO|0|PTS_DOC_6509298||||0|0|0|0|State of the actuator control of the Blowby2 heater
ACQCMDDIO_vidCmdDioCoFanB1|A|();|FCT2.9|ACQCMDDIO|0|PTS_DOC_6509298||||0|0|0|0|Demande d'activation du signal de commande du GMV 1 (équipements B1 et B2).
ACQCMDDIO_vidCmdDioCoFanB2|A|();|FCT2.10|ACQCMDDIO|0|PTS_DOC_6509298||||0|0|0|0|Demande d'activation du signal de commande du GMV 1 (équipements B2 et C').
ACQCMDDIO_vidCmdDioPwr|A|();|FCT1.2|ACQCMDDIO|0|PTS_DOC_6509298||||0|0|0|0|Commande du DMTR pour maintenir la tension réseau.
ACQCMDDIO_vidFCmdDml|A|();|FCT1.5|ACQCMDDIO|0|PTS_DOC_6509298||||0|0|0|0|Etat de la commande de l'actionneur de la sortie logique.
ACQCMDDIO_vidInit|B|();|FCT1.1|ACQCMDDIO|0|PTS_DOC_6509298||||0|0|0|0|Fonction d'initialisation des sorties
ACQCMDDIO_vidInitCoFan|A|();|FCT2.7|ACQCMDDIO|0|PTS_DOC_6509298||||0|0|0|0|Sur Reset CMM, il faut configurer le type de l’entré état GMV. Elle est de type booléen en B1 ou B2, et RCO en C’.
ACQCMDDIO_vidMainRly|A|();|FCT1.3|ACQCMDDIO|0|PTS_DOC_6509298||||0|0|0|0|Commande du relais principal.
ACQCMDDIO_vidOutpIdc|A|();|FCT1.6|ACQCMDDIO|0|PTS_DOC_6509298||||0|0|0|0|Etat de la commande de l'actionneur de la sortie information moteur tournant,  commandé en low side (0 = fermé, 1 = ouvert).
ACQCMDDIO_vidPowerRly|A|();|FCT1.4|ACQCMDDIO|0|PTS_DOC_6509298||||0|0|0|0|Commande du relais de puissance.
ACQCMDDIO_vidSenO2Ds|A|();|FCT1.10|ACQCMDDIO|0|PTS_DOC_6509298||||0|0|0|0|Demande d'activation du chauffage de la sonde aval
ACQCMDDIO_vidSenO2Us|A|();|FCT2.1|ACQCMDDIO|0|PTS_DOC_6509298||||0|0|0|0|Demande d'activation du chauffage de la sonde amont.
ACQCOT_NVMSRV_vidInit|A|();|FCT2.6|ACQCOT|1|PTS_DOC_6529851||||0|0|0|0|La variable Ext_tCoMesPwrl est initialisée à la réinitialisation  de l' EEPROM avec la calibration Ext_tCoMesPwrl_C.
ACQCOT_vidCrTRunWaterTemp|D|();|FCT2.1|ACQCOT|0|PTS_DOC_6529851||||0|0|0|0|Fonction de production de Crank_to_run_water_temp représentant la température à l'événement crank to run.
ACQCOT_vidElecFailureDetection|E|();|FCT1.8|ACQCOT|0|PTS_DOC_6529851||||0|0|0|0|Inhibtion des diagnostics électriques.
ACQCOT_vidGradientTest|D|();|FCT1.4|ACQCOT|0|PTS_DOC_6529851||||0|0|0|0|Le défaut unitaire est détecté si le delta de température d'eau est supérieur à un seuil.
ACQCOT_vidGradientTestParameters|F|();|FCT1.3|ACQCOT|0|PTS_DOC_6529851||||0|0|0|0|Tester les parametres gradient
ACQCOT_vidInitialization|F|();|FCT1.1|ACQCOT|0|PTS_DOC_6529851||||0|0|0|0|Phases de vie et initialisation.
ACQCOT_vidInitTemperature|E|();|FCT1.9|ACQCOT|0|PTS_DOC_6529851||||0|0|0|0|Init function.
ACQCOT_vidRunWaterTemp|C|();|FCT2.2|ACQCOT|0|PTS_DOC_6529851||||0|0|0|0|Fonction de production de la variable Temperature_eau_a_stall.
ACQCOT_vidStallWaterTemp|E|();|FCT2.3|ACQCOT|0|PTS_DOC_6529851||||0|0|0|0|Fonction d'actualisation de la variable Temperature_eau_a_stall lors d'un démarrage.
ACQCOT_vidStoragetCoPwrl|A|();|FCT2.5|ACQCOT|0|PTS_DOC_6529851||||0|0|0|0|la variable Ext_tCoMesPwrl est rafraîchie sur l’évènement  powerlatch
ACQCOT_vidTreatment|E|();|FCT1.5|ACQCOT|0|PTS_DOC_6529851||||0|0|0|0|traitement des données.
ACQCOT_vidWaterCalTemp|B|();|FCT2.4|ACQCOT|0|PTS_DOC_6529851||||0|0|0|0|Fonction de mise à jour de la variable Temperature_eau_a_stall.
ACQCOT_vidWaterFailure|F|();|FCT1.6|ACQCOT|0|PTS_DOC_6529851||||0|0|0|0|La temperature d'eau Ext_tCoMes est limitée par un slew rate configuré à 1 C.
ACQCOT_vidWaterTempAcquisition|G|();|FCT1.7|ACQCOT|0|PTS_DOC_6529851||||0|0|0|0|Acquisition température d'eau.
ACQCOT_vidWaterTempTreatment|E|();|FCT1.2|ACQCOT|0|PTS_DOC_6529851||||0|0|0|0|Traitement température d'eau.
ACQDGOHAL_DT_vidDgoHalASICGDI|A|();|FCT1.8|ACQDGOHAL_DT|0|PTS_DOC_6854092||||0|0|0|0|This block realizes the acquisition of diagnoses states and results for the ASIC GDI and VBOOST components.|
ACQDGOHAL_DT_vidDgoHalCmdWgc|A|();|FCT1.3|ACQDGOHAL_DT|0|PTS_DOC_6854092||||0|0|0|0|This block realizes the acquisition of diagnoses states and results for the wastegate command.|
ACQDGOHAL_DT_vidDgoHalCtlPmpReq|A|();|FCT1.2|ACQDGOHAL_DT|0|PTS_DOC_6854092||||0|0|0|0|This block realizes the acquisition of diagnoses states and results for the oil pump solenoid valve.|
ACQDGOHAL_DT_vidDgoHalCTP|A|();|FCT1.7|ACQDGOHAL_DT|0|PTS_DOC_6854092||||0|0|0|0|This block realizes the acquisition of diagnoses states and results for the CTP components.|
ACQDGOHAL_DT_vidDgoHalDmpVlvCmd|A|();|FCT1.4|ACQDGOHAL_DT|0|PTS_DOC_6854092||||0|0|0|0|This block realizes the acquisition of diagnoses states and results for the dump-valve command.|
ACQDGOHAL_DT_vidDgoHalInit|A|();|FCT1.1|ACQDGOHAL_DT|0|PTS_DOC_6854092||||0|0|0|0|All the outputs of the API DGOHAL BSW are initialized to 0.|
ACQDGOHAL_DT_vidDgoHalOilLvlAcq|A|();|FCT1.9|ACQDGOHAL_DT|0|PTS_DOC_6854092||||0|0|0|0|This block realizes the acquisition of diagnoses states and results for the oil level acquisition.|
ACQDGOHAL_DT_vidDgoHalTrbWaPmp|A|();|FCT1.6|ACQDGOHAL_DT|0|PTS_DOC_6854092||||0|0|0|0|This block realizes the acquisition of diagnoses states and results for the turbo cooling pump command.|
ACQDGOHAL_DT_vidDgoHlHPPmpActCmd|A|();|FCT1.5|ACQDGOHAL_DT|0|PTS_DOC_6854092||||0|0|0|0|This block realizes the acquisition of diagnoses states and results for the HP fuel pump command.|
ACQDGOHAL_vidCmdDiagAuthStrtSTT|A|();|FCT1.7|ACQDGOHAL|0|PTS_DOC_6669624||||0|0|0|0|Trois types de diagnostic de pannes sont traités: panne circuit ouvert /panne Court-circuit à la masse/panne Court-circuit à la fonction STT
ACQDGOHAL_vidCmdDiagBlowBy1|A|();|FCT1.1|ACQDGOHAL|0|PTS_DOC_6669624||||0|0|0|0|Trois types de diagnostic de pannes sont traités: panne circuit ouvert /panne Court-circuit à la masse/panne Court-circuit au réchauffeur BlowBy
ACQDGOHAL_vidCmdDiagBlowBy2|A|();|FCT1.2|ACQDGOHAL|0|PTS_DOC_6669624||||0|0|0|0|Trois types de diagnostic de pannes sont traités: panne circuit ouvert /panne Court-circuit à la masse/panne Court-circuit au réchauffeur BlowBy
ACQDGOHAL_vidCmdDiagCstr|A|();|FCT1.8|ACQDGOHAL|0|PTS_DOC_6669624||||0|0|0|0|Trois types de diagnostic de pannes sont traités: panne circuit ouvert /panne Court-circuit à la masse/panne Court-circuit à L’ELECTROVANNE PURGE CANISTER.
ACQDGOHAL_vidCmdDiagDmtr|A|();|FCT2.1|ACQDGOHAL|0|PTS_DOC_6669624||||0|0|0|0|Trois types de diagnostic de pannes sont traités: panne circuit ouvert /panne Court-circuit à la masse/panne Court-circuit au dispositif de maintient en tension reseau (MAINTIENT DMTR)
ACQDGOHAL_vidCmdDiagDrvO2Ds|A|();|FCT1.5|ACQDGOHAL|0|PTS_DOC_6669624||||0|0|0|0|Trois types de diagnostic de pannes sont traités: panne circuit ouvert /panne Court-circuit à la masse/panne Court-circuit à la fonction HeatSenO2 aval.
ACQDGOHAL_vidCmdDiagDrvO2Us|A|();|FCT1.6|ACQDGOHAL|0|PTS_DOC_6669624||||0|0|0|0|Trois types de diagnostic de pannes sont traités: panne circuit ouvert /panne Court-circuit à la masse/panne Court-circuit à la fonction HeatSenO2 amont.
ACQDGOHAL_vidCmdDiagECTReq|A|();|FCT2.6|ACQDGOHAL|0|PTS_DOC_6669624||||0|0|0|0|Trois types de diagnostic de pannes sont traités pour le ECT command : panne circuit ouvert /panne Court-circuit à la masse/panne Court-circuit
ACQDGOHAL_vidCmdDiagEngStOutIdc|A|();|FCT1.9|ACQDGOHAL|0|PTS_DOC_6669624||||0|0|0|0|Trois types de diagnostic de pannes sont traités: panne circuit ouvert /panne Court-circuit à la masse/panne Court-circuit à la sortie filaire information moteur tournant
ACQDGOHAL_vidCmdDiagGMV1GMV2|A|();|FCT2.5|ACQDGOHAL|0|PTS_DOC_6669624||||0|0|0|0|Trois types de diagnostic de pannes sont traités pour le driver du GMV1 et GMV2 :panne circuit ouvert /panne Court-circuit à la masse/panne Court-circuit
ACQDGOHAL_vidCmdDiagPropFuPmp|A|();|FCT1.10|ACQDGOHAL|0|PTS_DOC_6669624||||0|0|0|0|Trois types de diagnostic de pannes sont traités: panne circuit ouvert /panne Court-circuit à la masse/panne Court-circuit à la sortie FUEL PUMP
ACQDGOHAL_vidCmdDiagRly|A|();|FCT2.2|ACQDGOHAL|0|PTS_DOC_6669624||||0|0|0|0|Trois types de diagnostic de pannes sont traités: panne circuit ouvert /panne Court-circuit à la masse/panne Court-circuit à l'ACTUATOR RELAY
ACQDGOHAL_vidCmdDiagStrtr|A|();|FCT2.3|ACQDGOHAL|0|PTS_DOC_6669624||||0|0|0|0|Trois types de diagnostic de pannes à la sortie logique DML sont traités: panne circuit ouvert /panne Court-circuit à la masse/panne Court-circuit.
ACQDGOHAL_vidCmdDiagThrOverload|A|();|FCT2.7|ACQDGOHAL|0|PTS_DOC_6669624||||0|0|0|0|Fonction qui gère le diagnostic du papillon motorise actif
ACQDGOHAL_vidCmdDiagVlvActEx|A|();|FCT1.3|ACQDGOHAL|0|PTS_DOC_6669624||||0|0|0|0|Fonction de diagnostique défaut du driver de la VVT échappement.
ACQDGOHAL_vidCmdDiagVlvActIn|A|();|FCT1.4|ACQDGOHAL|0|PTS_DOC_6669624||||0|0|0|0|Fonction de diagnostique défaut du driver de la VVT admission.
ACQDGOHAL_vidInit_OutPutCmdDiag|A|();|FCT2.4|ACQDGOHAL|0|PTS_DOC_6669624||||0|0|0|0|Fonction d'initialisation des sorties.
ACQPWD_vidCluPedAcq|A|();|FCT1.3|ACQPWD|0|PTS_DOC_6717056||||0|0|0|0|L’acquisition du  signal PWM issu du capteur de la pédale d'embrayage est réalisée de façon temporelle et débutera dès le réveil du calculateur.
ACQPWD_vidCmdDiagCoFanAcq|A|();|FCT1.9|ACQPWD|0|PTS_DOC_6717056||||0|0|0|0|Cette fonction réalise l’acquisition d’ETAT_GMV provenant du LdB en équipement C.
ACQPWD_vidFuPmpDiagAcq|A|();|FCT1.7|ACQPWD|0|PTS_DOC_6717056||||0|0|0|0|L’acquisition du signal de diagnostic de la pompe de gavage est réalisée de façon temporelle et débutera dès le réveil du calculateur.
ACQPWD_vidInit|B|();|FCT1.1|ACQPWD|0|PTS_DOC_6717056||||0|0|0|0|Ce bloc représente les valeurs des différents sorties au réveil calculateur.
ACQPWD_vidInitCmdDiagCoFan|A|();|FCT1.8|ACQPWD|0|PTS_DOC_6717056||||0|0|0|0|Initialisation du CoFan.
ACQPWD_vidInitFlowMng|A|();|FCT1.2|ACQPWD|0|PTS_DOC_6717056||||0|0|0|0|Initialisation du FlowMng.
ACQPWD_vidInitFuPmp|A|();|FCT1.6|ACQPWD|0|PTS_DOC_6717056||||0|0|0|0|Initialisation du FuPmp.
ACQPWD_vidInitNeutPosn|A|();|FCT1.4|ACQPWD|0|PTS_DOC_6717056||||0|0|0|0|Initialisation du NeutPosn.
ACQPWD_vidNeutPosnAcq|A|();|FCT1.5|ACQPWD|0|PTS_DOC_6717056||||0|0|0|0|Ce bloc met à la disposition du LDA le rapport cyclique du signal délivré par le capteur de position point mort. Le  calcul du rapport cyclique de ce signal est effectué par le LDB.
ACQWKUSIG_vidInitOutPut|B|();|FCT1.2|ACQWKUSIG|0|PTS_DOC_6884549||||0|0|0|0|fonction d'initialisation des sorties|
ACQWKUSIG_vidKeyOnOffInit|E|();|FCT1.1|ACQWKUSIG|0|PTS_DOC_6884549||||0|0|0|0|Au reset du calculateur, le signal RCD est supposé actif|
ACQWKUSIG_vidKeyTreatement|I|();|FCT1.3|ACQWKUSIG|0|PTS_DOC_6884549||||0|0|0|0|Fonction qui permet le traitement clef.|
ACQWKUSIG_vidRcdModeActive|E|();|FCT1.4|ACQWKUSIG|0|PTS_DOC_6884549||||0|0|0|0|Le filtrage du signal APC_CD est déjà effectué dans le LDB, donc pour éviter la redondance, le signal_RCD prend directement les valeurs de Clef_signal_filt|
ACQWKUSIG_vidRcdModeNoAct|A|();|FCT1.5|ACQWKUSIG|0|PTS_DOC_6884549||||0|0|0|0|Si la variable Rcd_mode_active est à ON, Ext_bAPCLine doit rester à OFF. Sinon elle prend la valeur de Clef_signal_filt|
ActivateTask|A|(argin uint8 Taskid);|2|HEADER|1|NONE||||0|0|0|0||
ACTRTSTCTP_vidCPTChart|A|();|FCT1.4|ACTRTSTCTP|0|V02 NT 12 05323||||0|0|0|0|During a test request (conditions met and actuator code matches), records of battery voltage are made at different time.|
ACTRTSTCTP_vidCTPTst|A|();|FCT1.3|ACTRTSTCTP|0|V02 NT 12 05323||||0|0|0|0|During a test request (conditions met and actuator code matches), records of battery voltage are made at different time.|
ACTRTSTCTP_vidDft1dActrTst|A|();|FCT1.5|ACTRTSTCTP|0|V02 NT 12 05323||||0|0|0|0|A default is declared (CTP_bDft1dActrTst = 1) if this condition is false :ActrTstCTP_uMinBattMem1_C < ActrTstCTP_uBattMesMem0 - ActrTstCTP_uBattMesMem1 < ActrTstCTP_uMaxBattMem1_C.|
ACTRTSTCTP_vidDft2dActrTst|A|();|FCT1.6|ACTRTSTCTP|0|V02 NT 12 05323||||0|0|0|0|A default is declared (CTP_bDft2dActrTst = 1) if this condition is false :ActrTstCTP_uMinBattMem2_C < ActrTstCTP_uBattMesMem0 - ActrTstCTP_uBattMesMem2 < ActrTstCTP_uMaxBattMem2_C.|
ACTRTSTCTP_vidInitOutput|A|();|FCT1.2|ACTRTSTCTP|0|V02 NT 12 05323||||0|0|0|0|Internal variables and outputs initialization.|
ACTRTSTCTP_vidRstDft|A|();|FCT1.1|ACTRTSTCTP|0|V02 NT 12 05323||||0|0|0|0|At the reset, default boolean must be reseted|
ACTRTSTDV_vidDVTST|A|();|FCT1.2|ACTRTSTDV|0|V02 NT 11 02175||||0|0|0|0|During a test request (conditions met and actuator code matches), the actuator is commanded alternatively by DmpVlv_rSpActrTstPos1_C for a time ActrTstDV_OnTime_C, and by DmpVlv_rSpActrTstPos2_C for ActrTstDV_OffTime_C.|
